ID,monthCode,month,year,quantitySales,product_ID
bf55648d-961d-4a7c-9e08-a59af4b62bc1,1,January,2024,225,e064de14-74b9-43c0-9102-ba53ab8cb63f
46da40e2-0bff-4404-96ed-7662378115c6,2,February,2024,372,e064de14-74b9-43c0-9102-ba53ab8cb63f
3018dca4-41d5-4395-bc32-072204ecaad8,2,February,2023,420,e064de14-74b9-43c0-9102-ba53ab8cb63f
72a215fc-622f-46fd-b2d4-cd93c31b36ac,8,August,2023,19,e064de14-74b9-43c0-9102-ba53ab8cb63f
ef9b043e-f0f7-45d4-b421-5d4ae22161ec,12,December,2022,130,e064de14-74b9-43c0-9102-ba53ab8cb63f
6455f9a0-2818-4e38-9373-00eff52a998e,3,March,2023,116,e064de14-74b9-43c0-9102-ba53ab8cb63f
2b52bd17-ee8f-4bee-ac35-450193c81fbc,10,October,2022,212,e064de14-74b9-43c0-9102-ba53ab8cb63f
b29337d7-256b-46d1-b406-d205ff0ee40e,11,November,2022,469,e064de14-74b9-43c0-9102-ba53ab8cb63f
ca7255a7-122a-4d4e-be47-58704e56858a,9,September,2023,373,e064de14-74b9-43c0-9102-ba53ab8cb63f
d23737e7-2b37-4c77-9f34-2fab4ec5c2a5,10,October,2022,68,e064de14-74b9-43c0-9102-ba53ab8cb63f
fe95e39b-7991-4425-af74-5090237fb5cd,7,July,2024,433,e064de14-74b9-43c0-9102-ba53ab8cb63f
a0c9d18a-0c6b-4ef1-9844-5b9273e8512a,2,February,2024,281,e064de14-74b9-43c0-9102-ba53ab8cb63f
9b4be4b0-46fe-423f-b374-2d4d5a05632d,3,March,2022,101,e064de14-74b9-43c0-9102-ba53ab8cb63f
ed808d58-adb2-4310-b04a-0f3181db7828,9,September,2023,80,e064de14-74b9-43c0-9102-ba53ab8cb63f
33fe070d-9f74-4f2b-908e-ac7a3a379d42,9,September,2023,212,e064de14-74b9-43c0-9102-ba53ab8cb63f
30c0f150-f468-4c11-bde2-e2ec4264f204,3,March,2024,95,e064de14-74b9-43c0-9102-ba53ab8cb63f
01eee4c5-180e-420a-af42-30be8b76a6d0,4,April,2022,465,e064de14-74b9-43c0-9102-ba53ab8cb63f
e7dd72b6-9baa-4ad1-9d97-6916a055477c,5,May,2022,372,e064de14-74b9-43c0-9102-ba53ab8cb63f
0239ac28-20f0-4acc-bf43-cc3c3600ee9b,12,December,2024,256,e064de14-74b9-43c0-9102-ba53ab8cb63f
cc2c775d-899a-4eed-bd96-d4458ca0ec46,8,August,2024,429,e064de14-74b9-43c0-9102-ba53ab8cb63f
041f865c-b21e-4e96-9127-a4e8559e1f60,10,October,2022,246,e064de14-74b9-43c0-9102-ba53ab8cb63f
bc19da6b-da58-4e83-b152-3ae55154b2e6,6,June,2023,43,e064de14-74b9-43c0-9102-ba53ab8cb63f
b6426c00-2786-4b0a-b55e-ed88fa1d2a64,10,October,2023,228,e064de14-74b9-43c0-9102-ba53ab8cb63f
3488fc34-df12-47c6-80ec-b7e475d9816d,9,September,2024,363,e064de14-74b9-43c0-9102-ba53ab8cb63f
c189b4dc-f3ec-4f2b-935b-75432d7fa9f2,2,February,2022,235,e064de14-74b9-43c0-9102-ba53ab8cb63f
c3d3498e-732d-4fcb-b403-d8188e71f27d,11,November,2024,459,e064de14-74b9-43c0-9102-ba53ab8cb63f
64b61b15-1f13-4fe0-afb9-5f830642a3d5,4,April,2024,366,e064de14-74b9-43c0-9102-ba53ab8cb63f
7692a94e-0829-4825-84bb-7e9bbcfc001e,8,August,2022,426,e064de14-74b9-43c0-9102-ba53ab8cb63f
22be223f-958c-4b5f-b431-662475825235,8,August,2023,104,e064de14-74b9-43c0-9102-ba53ab8cb63f
08e10f90-17c0-4cb4-beb9-68104b81e16f,5,May,2024,194,e064de14-74b9-43c0-9102-ba53ab8cb63f
8258fecf-bd9b-4f9b-b2a0-fb50fa1616e4,7,July,2022,359,e064de14-74b9-43c0-9102-ba53ab8cb63f
64517c5a-fb40-4077-bc01-fc8def214b47,9,September,2023,449,e064de14-74b9-43c0-9102-ba53ab8cb63f
7d0ae529-8479-40bc-9576-7980b0fd3f0b,7,July,2023,436,e064de14-74b9-43c0-9102-ba53ab8cb63f
8faaa489-f0c6-4974-bcc2-639e15d5729c,3,March,2024,96,e064de14-74b9-43c0-9102-ba53ab8cb63f
d26f0612-5c8e-46df-8acb-b970d0217125,5,May,2024,165,e064de14-74b9-43c0-9102-ba53ab8cb63f
0b211ac6-12f4-48ff-be8f-4f2f8507f2c1,6,June,2023,374,e064de14-74b9-43c0-9102-ba53ab8cb63f
b02d3daa-c8d8-4ea7-9857-2ef3498d44a9,2,February,2022,192,e064de14-74b9-43c0-9102-ba53ab8cb63f
9fe803f9-f505-4489-a772-74387fcc861b,4,April,2023,288,e064de14-74b9-43c0-9102-ba53ab8cb63f
f0fd64c7-68be-4148-9f2b-ff543d1c2361,10,October,2022,66,e064de14-74b9-43c0-9102-ba53ab8cb63f
647c8fc0-cd20-41aa-ba5a-bbe08006a82b,9,September,2024,211,e064de14-74b9-43c0-9102-ba53ab8cb63f
fcc1d460-0a48-47f2-a82a-b48065a67e02,8,August,2023,392,e064de14-74b9-43c0-9102-ba53ab8cb63f
452f9735-e4bc-4c15-b4d1-9c5547a41198,8,August,2024,367,e064de14-74b9-43c0-9102-ba53ab8cb63f
e127e29c-93c7-4b5b-9774-2d0692b59be9,10,October,2024,305,e064de14-74b9-43c0-9102-ba53ab8cb63f
086c6650-2d79-45f9-937f-76afb3be7ab3,5,May,2024,144,e064de14-74b9-43c0-9102-ba53ab8cb63f
d9c445dd-81f1-4bc2-864f-776d027947e5,2,February,2022,239,e064de14-74b9-43c0-9102-ba53ab8cb63f
e8476a73-650e-406f-8eba-e9112c1bba2e,7,July,2024,337,e064de14-74b9-43c0-9102-ba53ab8cb63f
fbaeb1f2-d60d-4485-80c7-3ed48964a570,2,February,2023,19,e064de14-74b9-43c0-9102-ba53ab8cb63f
179b0fc8-4245-419f-8a11-e2e5ce561502,4,April,2022,434,e064de14-74b9-43c0-9102-ba53ab8cb63f
f8f49b70-1a0e-42ee-b177-0af2bcdd42f3,3,March,2024,100,e064de14-74b9-43c0-9102-ba53ab8cb63f
14266a09-0c9e-437f-9f81-4e9fa7a60293,5,May,2024,341,e064de14-74b9-43c0-9102-ba53ab8cb63f
3204c296-6bcf-4d60-a1fb-f4ed5654c405,1,January,2024,406,e064de14-74b9-43c0-9102-ba53ab8cb63f
07b0ad8e-4786-445e-966f-52d8bb874e92,3,March,2022,330,e064de14-74b9-43c0-9102-ba53ab8cb63f
e441c2be-5915-4ef1-987a-82fa756e7e74,5,May,2022,271,e064de14-74b9-43c0-9102-ba53ab8cb63f
ed74ab27-3e6a-4def-b1b8-945338694d16,6,June,2023,2,e064de14-74b9-43c0-9102-ba53ab8cb63f
91afbafe-50f9-4f5b-9fd6-d4ca0883c5e9,5,May,2023,101,e064de14-74b9-43c0-9102-ba53ab8cb63f
3cab18a6-bc01-486e-bc38-92ac29a3dda5,12,December,2023,447,e064de14-74b9-43c0-9102-ba53ab8cb63f
9c1d16e4-c96e-4a89-a627-99cea62160e1,4,April,2024,149,e064de14-74b9-43c0-9102-ba53ab8cb63f
21663d95-282b-4572-be0f-8f5a248fedce,8,August,2022,289,e064de14-74b9-43c0-9102-ba53ab8cb63f
b83cdc08-6967-4686-b0e5-24ed38af31d8,10,October,2022,430,e064de14-74b9-43c0-9102-ba53ab8cb63f
6a052aac-2dc0-4241-9b1e-a0a320b76eae,8,August,2022,296,e064de14-74b9-43c0-9102-ba53ab8cb63f
835b6109-9b69-4a36-9cc0-2ab69d83fe37,4,April,2023,241,e064de14-74b9-43c0-9102-ba53ab8cb63f
e882395b-a5bd-452d-8cd0-29a3a2c38ade,9,September,2023,175,e064de14-74b9-43c0-9102-ba53ab8cb63f
232d2ee1-a985-465a-8cbb-82ed58bb8cec,1,January,2023,432,e064de14-74b9-43c0-9102-ba53ab8cb63f
120ab7f6-64d9-407f-805b-cb8430e3ea18,2,February,2024,459,e064de14-74b9-43c0-9102-ba53ab8cb63f
a25d0b69-2073-425a-b851-fce99444da0e,6,June,2024,371,e064de14-74b9-43c0-9102-ba53ab8cb63f
b57ca41a-b1c0-45d3-b4f3-956ce24a61c3,6,June,2023,418,e064de14-74b9-43c0-9102-ba53ab8cb63f
a8b60b09-bfc6-4c2e-b397-1a6afc9d9f04,6,June,2024,396,e064de14-74b9-43c0-9102-ba53ab8cb63f
531d217e-6805-4c80-b7a6-b7b2c0cf56e3,5,May,2023,63,e064de14-74b9-43c0-9102-ba53ab8cb63f
6f097ab9-e256-4e96-9fff-f87f3832d0a4,12,December,2024,438,e064de14-74b9-43c0-9102-ba53ab8cb63f
0f601df0-fa21-4031-b648-e14e399cd030,4,April,2024,54,e064de14-74b9-43c0-9102-ba53ab8cb63f
4d7b8938-2150-45d5-951f-457bb6affcfa,3,March,2022,461,e064de14-74b9-43c0-9102-ba53ab8cb63f
6bca7f32-8d6d-45d6-b961-8200ac9e6676,5,May,2024,497,e064de14-74b9-43c0-9102-ba53ab8cb63f
85d03923-356e-4102-ac7e-a8b2dadc4238,4,April,2023,210,e064de14-74b9-43c0-9102-ba53ab8cb63f
b844f4ce-6444-4470-8e82-32ac93bd8e8e,4,April,2022,62,e064de14-74b9-43c0-9102-ba53ab8cb63f
63eedf5e-430c-4001-b536-8ce8c1e034fb,3,March,2024,320,e064de14-74b9-43c0-9102-ba53ab8cb63f
74233513-718e-41cd-ac13-94a0ea941440,5,May,2024,49,e064de14-74b9-43c0-9102-ba53ab8cb63f
6e482299-dfb9-433d-b3d3-3636677edf2d,8,August,2024,6,e064de14-74b9-43c0-9102-ba53ab8cb63f
f19b15ac-3d0e-40ab-be08-6a75cd5b242f,6,June,2024,436,e064de14-74b9-43c0-9102-ba53ab8cb63f
52422e03-4115-449f-907b-a16af4cfc3c9,5,May,2023,173,e064de14-74b9-43c0-9102-ba53ab8cb63f
f5617964-d0f6-455a-8ffa-9c8db0f0fe56,3,March,2022,37,e064de14-74b9-43c0-9102-ba53ab8cb63f
1ec161cf-f62f-47ef-80e6-a0e474ae4281,7,July,2023,348,e064de14-74b9-43c0-9102-ba53ab8cb63f
06f4bdb7-1a46-47f7-88c2-dc3823153da8,8,August,2022,146,e064de14-74b9-43c0-9102-ba53ab8cb63f
6d81ae5a-7dc9-4c8e-8c71-27967b995de1,11,November,2022,109,e064de14-74b9-43c0-9102-ba53ab8cb63f
df326175-04c2-49a6-a6b0-2ee0e76c165b,9,September,2024,494,e064de14-74b9-43c0-9102-ba53ab8cb63f
a665324d-1518-469c-b306-24abb896cfe9,10,October,2024,47,e064de14-74b9-43c0-9102-ba53ab8cb63f
7cf9edfb-47f7-4315-9d66-5ec97b926544,5,May,2023,168,e064de14-74b9-43c0-9102-ba53ab8cb63f
e5fa6f1e-38cc-420e-824b-a25206efeadb,7,July,2023,391,e064de14-74b9-43c0-9102-ba53ab8cb63f
f0741b6d-14c1-4f15-a243-0132b021a6a2,11,November,2024,283,e064de14-74b9-43c0-9102-ba53ab8cb63f
bb417433-e57f-4edb-a58e-af94b4f91583,8,August,2022,227,e064de14-74b9-43c0-9102-ba53ab8cb63f
bbc38b83-4157-42d8-9f62-fc2d9f72aed1,1,January,2022,433,e064de14-74b9-43c0-9102-ba53ab8cb63f
bfb6fd05-7957-49a1-b58a-a4943e243b17,10,October,2022,255,e064de14-74b9-43c0-9102-ba53ab8cb63f
db93ef55-d3a7-4673-96ef-28d5c71d9b42,11,November,2023,362,e064de14-74b9-43c0-9102-ba53ab8cb63f
a9cd4b6c-5fe9-42c3-91a6-fdad8ccf03a0,1,January,2022,453,e064de14-74b9-43c0-9102-ba53ab8cb63f
c84a8d65-af25-478e-896a-34296c7f94ee,6,June,2023,247,e064de14-74b9-43c0-9102-ba53ab8cb63f
fcfffbc8-9093-43d7-a137-86688722d392,4,April,2023,254,e064de14-74b9-43c0-9102-ba53ab8cb63f
282848f1-8784-4008-8bff-be28f2e33a1d,4,April,2024,360,e064de14-74b9-43c0-9102-ba53ab8cb63f
6c7749b9-847b-4265-9c4a-3b72e6aea274,7,July,2022,431,e064de14-74b9-43c0-9102-ba53ab8cb63f
1c695727-8204-4234-9b4b-ec4b7f410c88,8,August,2024,257,e064de14-74b9-43c0-9102-ba53ab8cb63f
b73d2e73-d390-4b6a-a1a0-7cb80ec7c179,3,March,2023,122,e064de14-74b9-43c0-9102-ba53ab8cb63f
7286282b-42a6-4d87-8b41-7058c51e00df,4,April,2023,282,e064de14-74b9-43c0-9102-ba53ab8cb63f
71c0a72e-c931-4fd6-b2b5-de8433117511,8,August,2023,462,e064de14-74b9-43c0-9102-ba53ab8cb63f
dfa11a78-a97a-49e3-affa-2071744bafcc,4,April,2023,215,e064de14-74b9-43c0-9102-ba53ab8cb63f
77283c19-b77c-40ef-8c45-6c14e4e00a72,10,October,2022,204,e064de14-74b9-43c0-9102-ba53ab8cb63f
0a0e5f39-c735-4505-8ef4-57b1e9d6fb79,9,September,2024,371,e064de14-74b9-43c0-9102-ba53ab8cb63f
a8ba4ce6-8ba3-4567-8a18-00f2e2073ab9,2,February,2022,164,e064de14-74b9-43c0-9102-ba53ab8cb63f
26e32443-2854-48da-bc2d-a55572f5448b,9,September,2023,131,e064de14-74b9-43c0-9102-ba53ab8cb63f
e9d28a66-954e-4c85-85cf-f5bced2f60fb,5,May,2024,213,e064de14-74b9-43c0-9102-ba53ab8cb63f
32a5da23-b850-4cdb-bd26-1a6faaff12a9,9,September,2023,160,e064de14-74b9-43c0-9102-ba53ab8cb63f
85d14202-2c29-496a-89c0-e044dbaffe60,1,January,2024,400,e064de14-74b9-43c0-9102-ba53ab8cb63f
c4d24fbf-0244-4751-8723-10ea92b4df83,8,August,2022,188,e064de14-74b9-43c0-9102-ba53ab8cb63f
656ae234-48ed-4c27-b968-34fb5f67f7e7,6,June,2024,319,e064de14-74b9-43c0-9102-ba53ab8cb63f
23134f7c-fe95-47ce-9447-57c23baca4be,9,September,2022,342,e064de14-74b9-43c0-9102-ba53ab8cb63f
888a277a-4678-4130-8445-80fa94ee5df9,2,February,2022,28,e064de14-74b9-43c0-9102-ba53ab8cb63f
fa6a89ca-0298-48a4-b26f-daba6a4d8a92,7,July,2024,267,e064de14-74b9-43c0-9102-ba53ab8cb63f
f005812a-9396-4574-b66d-da6483374683,8,August,2022,299,e064de14-74b9-43c0-9102-ba53ab8cb63f
68a9d691-183e-4fb5-b390-509d34b06c5f,5,May,2023,381,e064de14-74b9-43c0-9102-ba53ab8cb63f
bd2279f4-dfec-4003-8934-2b66be1e2ac0,3,March,2024,264,e064de14-74b9-43c0-9102-ba53ab8cb63f
b005098e-18d1-48a2-b72d-826b47f46810,9,September,2024,392,e064de14-74b9-43c0-9102-ba53ab8cb63f
25caa604-7195-430e-8c9b-c09d50586b74,5,May,2023,164,e064de14-74b9-43c0-9102-ba53ab8cb63f
a88cc384-07f2-42fe-ba33-607b31fdc621,10,October,2024,395,81977ccd-abcc-49ee-8b26-406689e6b195
ab2c6393-7701-4514-9908-f04687f03724,8,August,2023,454,81977ccd-abcc-49ee-8b26-406689e6b195
5d3b6dcd-bf24-45cf-9088-aceeb51ee9e6,9,September,2023,369,81977ccd-abcc-49ee-8b26-406689e6b195
38cbc246-5b7d-49e7-86f1-fb3a3b66fb9c,12,December,2022,486,81977ccd-abcc-49ee-8b26-406689e6b195
d135d691-cad1-469f-99fa-b1a94c797c87,1,January,2024,324,81977ccd-abcc-49ee-8b26-406689e6b195
ff66c8f6-d20e-4a29-b592-8fc9c5b16d23,5,May,2023,99,81977ccd-abcc-49ee-8b26-406689e6b195
77223839-5785-4e9c-b82c-8d71109858f9,7,July,2022,430,81977ccd-abcc-49ee-8b26-406689e6b195
a7aaba60-9fb1-427f-91dc-1c3360414dad,3,March,2023,364,81977ccd-abcc-49ee-8b26-406689e6b195
1c3b9810-d704-448d-aa8e-73fd32c60422,11,November,2023,213,81977ccd-abcc-49ee-8b26-406689e6b195
04f0b30b-2ba8-4a24-8c3c-cef01f41305a,1,January,2022,136,81977ccd-abcc-49ee-8b26-406689e6b195
df026345-ccdd-49a3-96cc-bd961340f12e,1,January,2023,291,81977ccd-abcc-49ee-8b26-406689e6b195
15fde0da-d25b-4535-b07b-dd8ed83bdf45,2,February,2022,450,81977ccd-abcc-49ee-8b26-406689e6b195
0428625d-64cb-4c69-a446-093c9cbbe0eb,8,August,2022,441,81977ccd-abcc-49ee-8b26-406689e6b195
662bd4f8-044d-4eb1-9a74-09ff9020732e,5,May,2023,361,81977ccd-abcc-49ee-8b26-406689e6b195
efa58291-1101-46ec-9070-d4120e214721,2,February,2022,88,81977ccd-abcc-49ee-8b26-406689e6b195
71eea015-aa86-40a5-99ca-92b6176296f9,3,March,2023,394,81977ccd-abcc-49ee-8b26-406689e6b195
d601f65e-9788-433c-9147-219498cb3227,10,October,2023,494,81977ccd-abcc-49ee-8b26-406689e6b195
463bb903-ad85-43f9-96c4-78d95d6cb6bb,7,July,2024,333,81977ccd-abcc-49ee-8b26-406689e6b195
5985ba00-62a8-4270-a68d-2496b11187fa,12,December,2022,147,81977ccd-abcc-49ee-8b26-406689e6b195
2ead59c6-71d1-407b-96de-31c4e40cc390,2,February,2024,79,81977ccd-abcc-49ee-8b26-406689e6b195
e2b2590d-7b47-4ccb-a6c3-06a05a4fc3a1,11,November,2023,44,81977ccd-abcc-49ee-8b26-406689e6b195
465fa8fa-fac7-4aa5-bf66-1728474945b1,7,July,2023,366,81977ccd-abcc-49ee-8b26-406689e6b195
fbc9c541-ce1d-40e1-8ac8-1ae8b5cdb55f,5,May,2022,242,81977ccd-abcc-49ee-8b26-406689e6b195
fa96b8c3-08a7-40df-9e9f-b37c3838c0f6,4,April,2022,436,81977ccd-abcc-49ee-8b26-406689e6b195
035c0289-5209-47a1-ae4e-d3942255067c,3,March,2024,362,81977ccd-abcc-49ee-8b26-406689e6b195
2cdf16d8-018f-4e35-afd0-ddeebb51a731,9,September,2023,60,81977ccd-abcc-49ee-8b26-406689e6b195
8585166a-af88-42e0-9f51-81fd9dc5a5f9,10,October,2022,367,81977ccd-abcc-49ee-8b26-406689e6b195
09e9f370-c3c7-4c20-88df-a546aa084434,5,May,2023,5,81977ccd-abcc-49ee-8b26-406689e6b195
fbec0f81-d01a-4d1d-b9b6-fc68347664a6,3,March,2022,440,81977ccd-abcc-49ee-8b26-406689e6b195
687710e2-c215-41ad-ae51-f3574d04b690,12,December,2024,362,81977ccd-abcc-49ee-8b26-406689e6b195
07300585-587e-453f-8a97-ac96c0623fa5,6,June,2022,483,81977ccd-abcc-49ee-8b26-406689e6b195
9bbe9c8d-7289-44f7-847d-d7ba0d43042e,4,April,2022,330,81977ccd-abcc-49ee-8b26-406689e6b195
fdd5a2a8-17db-4aaa-b0f0-fec65c3d61b0,6,June,2023,487,81977ccd-abcc-49ee-8b26-406689e6b195
44928496-d421-4cc0-a603-827c2483db25,9,September,2024,494,81977ccd-abcc-49ee-8b26-406689e6b195
c91a7199-1a79-4219-9124-9fb1ea7f867d,8,August,2022,204,81977ccd-abcc-49ee-8b26-406689e6b195
dc0dd5ca-9caa-43ad-a598-af782f2c4fb4,9,September,2024,48,81977ccd-abcc-49ee-8b26-406689e6b195
f269fe51-3b7a-46a4-8d4e-eaa9acffcd8c,8,August,2024,363,81977ccd-abcc-49ee-8b26-406689e6b195
3cb57802-2af7-4d1b-9882-81fa4dbc8f4c,5,May,2024,214,81977ccd-abcc-49ee-8b26-406689e6b195
fcbc725c-1eeb-4a96-acd8-c1c57761320e,9,September,2024,84,81977ccd-abcc-49ee-8b26-406689e6b195
ee6f21de-7a54-4cf8-a7b4-e9e703385596,4,April,2024,456,81977ccd-abcc-49ee-8b26-406689e6b195
49b1ef03-0c6e-4d26-b9d6-53d5027cbc6a,7,July,2022,457,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
8be61dfb-63c8-4669-b41f-8c3811066297,12,December,2022,404,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
2515ec75-0432-4886-b7c1-73c07e1d0387,2,February,2022,427,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
7ecfbc80-6337-43a8-8c90-df69e45bc74a,2,February,2024,374,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
78dea66b-e434-4b9f-b5e4-d0d329b73864,9,September,2024,484,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
22ee9de6-9ea5-4c3e-892b-2eaa7bda4c88,5,May,2023,293,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
4c196362-43ec-415e-a1bf-a15009197b0d,2,February,2024,15,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
0eff97c0-14a6-4456-8b9c-c9930dd0e9a4,10,October,2023,417,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
2439a6ac-5977-48b5-8e2f-b6c140d1fcfa,11,November,2024,269,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
dee073b1-bfbe-476e-b4fd-6a47e3711723,9,September,2024,237,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
7508808f-ca47-46b7-a940-cbc1de2ca4c0,9,September,2023,493,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
ad265d3f-7ce9-4222-b9b2-988b05e57752,9,September,2023,240,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
381e188f-f2be-4f68-bea4-ef48da5bb251,3,March,2022,425,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
d772f087-0083-4a20-b65d-666a76ec3d5e,1,January,2022,289,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
7007e06c-768f-4a3e-bc61-736917383c8d,8,August,2024,149,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
5c49fbb3-5a86-48ef-a0a3-01e8e00c76cb,12,December,2022,246,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
8a2b3783-2585-486f-8195-0018a8286014,11,November,2024,105,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
f0d3a3f1-4b09-496a-a3d4-101fa72f151d,1,January,2024,258,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
f2c474c5-a476-4b30-a671-398afd58e315,7,July,2023,421,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
cab75e86-ff01-46d4-a52d-4a47c2dc7257,12,December,2022,348,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
0ba3aced-b77e-4143-a5cd-6619ec88d205,6,June,2023,327,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
d712e43f-9b2b-4972-b92d-6858ede98c96,5,May,2024,302,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
9a47992f-a049-4cf8-b811-3b3b90e413bd,7,July,2023,135,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
9bee1a70-76f3-4a2f-b10a-eb8b04de4da3,4,April,2024,101,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
7255e16e-c9ff-4bab-a3ff-245f5bc42bce,1,January,2023,52,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
1e71dfe0-467b-4140-ad85-5eda04030c2a,10,October,2022,228,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
43815d93-9d8e-4b01-977d-4ae6fd1499bd,9,September,2024,239,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
ffc25a67-18c5-4d6c-9b26-fbd998bc1134,9,September,2023,120,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
b14c6c72-59a2-4b32-ade6-40c7688d120f,8,August,2022,131,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
5797bb7c-316d-4b77-8240-bc81664cdbe3,8,August,2022,484,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
faa678ca-21d5-4541-81e3-05833b525b02,10,October,2022,252,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
099b284b-e48b-466a-9bf4-d19d8a5e7268,9,September,2023,184,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
c647b505-f367-4a41-8387-806d281f97c3,11,November,2023,195,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
a36ff914-56e2-416f-8d04-6a5646e8df58,11,November,2024,361,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
b87a067f-16cb-4a61-bf77-055611caf015,12,December,2024,361,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
1c813f64-6d07-4d65-a7fc-6b3d25a7872e,12,December,2024,278,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
12b9caaf-778b-4462-9d0f-cd51af180a13,9,September,2022,98,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
3cce4c0b-32fc-41b1-a40e-489a8142be9a,12,December,2022,22,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
34cba06c-7ebd-4868-a871-1e6f2561fa7f,9,September,2022,51,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
0b015b34-4ad2-4786-8d5e-ce01cda4fb25,5,May,2023,152,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
d9bffe86-f2f0-4981-813c-e2f20750d1fc,2,February,2023,442,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
dc3c3446-b6e9-49f5-bde3-c826161b84b1,12,December,2024,242,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
0846d6f3-b2df-4d94-8a3a-f352c8402ab4,11,November,2024,192,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
7c3c8080-2e68-4c26-96fb-f8544c4c9720,2,February,2024,351,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
74b5095c-ea70-4d5d-b026-69e4154d81a3,12,December,2022,460,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
d76984c4-eca3-4616-bb59-c4cc80602a8f,11,November,2022,134,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
4677254c-6089-49ae-9dba-0bcfb7d2a488,4,April,2023,198,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
b6e39014-2da4-4633-9821-a82f6c1a0965,4,April,2022,249,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
35de3de0-9e13-4b6d-af8b-e587e3985b47,6,June,2024,307,c1ecf4e4-533f-4191-9fae-6a64b8cdc6dc
f32c393c-93a2-4d05-8ae0-54a392598140,11,November,2024,115,81977ccd-abcc-49ee-8b26-406689e6b195
20baa191-6eb2-414d-a876-72cf45002a3a,2,February,2023,230,81977ccd-abcc-49ee-8b26-406689e6b195
a1de4ad2-b926-410c-a404-2bff6f4b371c,8,August,2023,491,81977ccd-abcc-49ee-8b26-406689e6b195
add494f4-2c4d-441a-b8a6-441ffac38b10,1,January,2023,52,81977ccd-abcc-49ee-8b26-406689e6b195
0fb96fb0-f6a2-4a79-95c8-2155afdac1d0,2,February,2023,143,81977ccd-abcc-49ee-8b26-406689e6b195
8e7d2f2d-7ea1-48bc-8114-1259c4f3e1ce,3,March,2022,345,81977ccd-abcc-49ee-8b26-406689e6b195
f756c702-5bd8-491a-beb6-88dfc58ab251,8,August,2024,190,81977ccd-abcc-49ee-8b26-406689e6b195
3f065cf6-1932-4770-a423-ef26ffa32369,5,May,2024,426,81977ccd-abcc-49ee-8b26-406689e6b195
08c32460-91d9-4b4a-8de9-2744d357b6e8,1,January,2023,34,81977ccd-abcc-49ee-8b26-406689e6b195
7f36f75c-f548-4166-aa70-a311cdb365bd,3,March,2023,277,81977ccd-abcc-49ee-8b26-406689e6b195
1ac9dce5-43a7-4595-8582-49bab381dbad,7,July,2022,377,81977ccd-abcc-49ee-8b26-406689e6b195
e28b3e64-de55-4730-b19f-3b11c6ae6be8,6,June,2024,175,81977ccd-abcc-49ee-8b26-406689e6b195
